gameid,date,league,split,side,week,side,position,player,team,gamelength,result,k,d,a,teamkills,teamdeaths,cs,fpts
ESPORTSTMNT03/1340969,,CBLOL,2020-1,Blue,,Blue,Team,,INTZ,1939.0,1,18,6,34,18,6,917,25.0
ESPORTSTMNT03/1340969,,CBLOL,2020-1,Red,,Red,Team,,Redemption eSports Porto Alegre,1939.0,0,6,18,14,6,18,892,4.0
6075-7568,,LPL,2020-1,Blue,,Blue,Top,Jinoo,EDward Gaming,1964.0,0,0,4,2,7,19,238,4.76
6075-7568,,LPL,2020-1,Blue,,Blue,Jungle,Jiejie,EDward Gaming,1964.0,0,3,3,2,7,19,153,13.06
6075-7568,,LPL,2020-1,Blue,,Blue,Middle,Scout,EDward Gaming,1964.0,0,2,3,1,7,19,278,10.56
6075-7568,,LPL,2020-1,Blue,,Blue,ADC,Hope,EDward Gaming,1964.0,0,2,4,3,7,19,297,13.94
6075-7568,,LPL,2020-1,Blue,,Blue,Support,Meiko,EDward Gaming,1964.0,0,0,5,4,7,19,30,3.6
6075-7568,,LPL,2020-1,Red,,Red,Top,GimGoon,FunPlus Phoenix,1964.0,1,2,0,11,19,7,258,35.16
6075-7568,,LPL,2020-1,Red,,Red,Jungle,Tian,FunPlus Phoenix,1964.0,1,3,3,11,19,7,182,33.64
6075-7568,,LPL,2020-1,Red,,Red,Middle,Doinb,FunPlus Phoenix,1964.0,1,4,0,14,19,7,280,47.6
6075-7568,,LPL,2020-1,Red,,Red,ADC,Lwx,FunPlus Phoenix,1964.0,1,9,2,8,19,7,299,46.98
6075-7568,,LPL,2020-1,Red,,Red,Support,Crisp,FunPlus Phoenix,1964.0,1,1,2,16,19,7,38,35.76
6075-7568,,LPL,2020-1,Blue,,Blue,Team,,EDward Gaming,1964.0,0,7,19,12,7,19,996,10.0
6075-7568,,LPL,2020-1,Red,,Red,Team,,FunPlus Phoenix,1964.0,1,19,7,60,19,7,1057,21.0
ESPORTSTMNT05/1440693,,LEC,2020-1,Blue,,Blue,Top,Alphari,Origen,2409.0,1,7,3,8,24,11,290,39.8
ESPORTSTMNT05/1440693,,LEC,2020-1,Blue,,Blue,Jungle,Xerxe,Origen,2409.0,1,1,1,13,24,11,159,33.18
ESPORTSTMNT05/1440693,,LEC,2020-1,Blue,,Blue,Middle,Nukeduck,Origen,2409.0,1,7,1,9,24,11,272,43.44
ESPORTSTMNT05/1440693,,LEC,2020-1,Blue,,Blue,ADC,Upset,Origen,2409.0,1,8,0,7,24,11,414,46.28
ESPORTSTMNT05/1440693,,LEC,2020-1,Blue,,Blue,Support,Destiny,Origen,2409.0,1,1,6,13,24,11,40,25.8
ESPORTSTMNT05/1440693,,LEC,2020-1,Red,,Red,Top,Wunder,G2 Esports,2409.0,0,1,4,3,11,24,288,10.76
ESPORTSTMNT05/1440693,,LEC,2020-1,Red,,Red,Jungle,Jankos,G2 Esports,2409.0,0,2,2,5,11,24,197,17.94
ESPORTSTMNT05/1440693,,LEC,2020-1,Red,,Red,Middle,PERKZ,G2 Esports,2409.0,0,2,4,4,11,24,302,16.04
ESPORTSTMNT05/1440693,,LEC,2020-1,Red,,Red,ADC,Caps,G2 Esports,2409.0,0,6,7,4,11,24,329,25.58
ESPORTSTMNT05/1440693,,LEC,2020-1,Red,,Red,Support,Mikyx,G2 Esports,2409.0,0,0,7,8,11,24,35,9.7
ESPORTSTMNT05/1440693,,LEC,2020-1,Blue,,Blue,Team,,Origen,2409.0,1,24,11,50,24,11,1175,22.0
ESPORTSTMNT05/1440693,,LEC,2020-1,Red,,Red,Team,,G2 Esports,2409.0,0,11,24,24,11,24,1151,15.0
ESPORTSTMNT03/1340995,,CBLOL,2020-1,Blue,,Blue,Top,fNb,Prodigy Esports,1993.0,0,4,5,5,11,25,198,20.96
ESPORTSTMNT03/1340995,,CBLOL,2020-1,Blue,,Blue,Jungle,Yampi,Prodigy Esports,1993.0,0,2,3,8,11,25,164,22.28
ESPORTSTMNT03/1340995,,CBLOL,2020-1,Blue,,Blue,Middle,Aloned,Prodigy Esports,1993.0,0,1,6,8,11,25,198,16.96
ESPORTSTMNT03/1340995,,CBLOL,2020-1,Blue,,Blue,ADC,Garo,Prodigy Esports,1993.0,0,3,5,7,11,25,287,23.74
ESPORTSTMNT03/1340995,,CBLOL,2020-1,Blue,,Blue,Support,Wos,Prodigy Esports,1993.0,0,1,6,6,11,25,29,9.58
ESPORTSTMNT03/1340995,,CBLOL,2020-1,Red,,Red,Top,Robo,Vivo Keyd,1993.0,1,3,4,7,25,11,178,22.56
ESPORTSTMNT03/1340995,,CBLOL,2020-1,Red,,Red,Jungle,Grell,Vivo Keyd,1993.0,1,3,4,15,25,11,196,40.92
ESPORTSTMNT03/1340995,,CBLOL,2020-1,Red,,Red,Middle,NOsFerus,Vivo Keyd,1993.0,1,5,1,13,25,11,299,47.98
ESPORTSTMNT03/1340995,,CBLOL,2020-1,Red,,Red,ADC,Klaus,Vivo Keyd,1993.0,1,8,1,9,25,11,264,46.28
ESPORTSTMNT03/1340995,,CBLOL,2020-1,Red,,Red,Support,Professor,Vivo Keyd,1993.0,1,6,1,13,25,11,39,45.78
ESPORTSTMNT03/1340995,,CBLOL,2020-1,Blue,,Blue,Team,,Prodigy Esports,1993.0,0,11,25,34,11,25,876,3.0
ESPORTSTMNT03/1340995,,CBLOL,2020-1,Red,,Red,Team,,Vivo Keyd,1993.0,1,25,11,57,25,11,976,28.0
6075-7569,,LPL,2020-1,Blue,,Blue,Top,Jinoo,EDward Gaming,1981.0,1,3,0,7,19,2,262,28.24
6075-7569,,LPL,2020-1,Blue,,Blue,Jungle,Jiejie,EDward Gaming,1981.0,1,6,0,7,19,2,129,34.58
6075-7569,,LPL,2020-1,Blue,,Blue,Middle,Scout,EDward Gaming,1981.0,1,7,1,6,19,2,285,37.7
6075-7569,,LPL,2020-1,Blue,,Blue,ADC,Hope,EDward Gaming,1981.0,1,3,0,10,19,2,333,35.66
6075-7569,,LPL,2020-1,Blue,,Blue,Support,Meiko,EDward Gaming,1981.0,1,0,1,12,19,2,33,25.66
6075-7569,,LPL,2020-1,Red,,Red,Top,GimGoon,FunPlus Phoenix,1981.0,0,1,3,1,2,19,282,7.64
6075-7569,,LPL,2020-1,Red,,Red,Jungle,Tian,FunPlus Phoenix,1981.0,0,0,6,1,2,19,146,-1.08
6075-7569,,LPL,2020-1,Red,,Red,Middle,Doinb,FunPlus Phoenix,1981.0,0,1,5,1,2,19,286,5.72
6075-7569,,LPL,2020-1,Red,,Red,ADC,Lwx,FunPlus Phoenix,1981.0,0,0,2,1,2,19,321,6.42
6075-7569,,LPL,2020-1,Red,,Red,Support,Crisp,FunPlus Phoenix,1981.0,0,0,3,2,2,19,34,1.6800000000000002
6075-7569,,LPL,2020-1,Blue,,Blue,Team,,EDward Gaming,1981.0,1,19,2,42,19,2,1042,26.0
6075-7569,,LPL,2020-1,Red,,Red,Team,,FunPlus Phoenix,1981.0,0,2,19,6,2,19,1069,7.0
ESPORTSTMNT05/1440694,,LEC,2020-1,Blue,,Blue,Top,Alphari,Origen,1962.0,0,2,4,3,13,20,237,12.74
ESPORTSTMNT05/1440694,,LEC,2020-1,Blue,,Blue,Jungle,Xerxe,Origen,1962.0,0,2,3,8,13,20,149,21.98
ESPORTSTMNT05/1440694,,LEC,2020-1,Blue,,Blue,Middle,Nukeduck,Origen,1962.0,0,5,5,4,13,20,272,23.44
ESPORTSTMNT05/1440694,,LEC,2020-1,Blue,,Blue,ADC,Upset,Origen,1962.0,0,4,1,5,13,20,305,27.1
ESPORTSTMNT05/1440694,,LEC,2020-1,Blue,,Blue,Support,Destiny,Origen,1962.0,0,0,7,6,13,20,41,5.82
ESPORTSTMNT05/1440694,,LEC,2020-1,Red,,Red,Top,Wunder,G2 Esports,1962.0,1,2,4,8,20,13,208,22.16
ESPORTSTMNT05/1440694,,LEC,2020-1,Red,,Red,Jungle,Jankos,G2 Esports,1962.0,1,6,1,6,20,13,202,33.04
ESPORTSTMNT05/1440694,,LEC,2020-1,Red,,Red,Middle,PERKZ,G2 Esports,1962.0,1,6,4,7,20,13,255,33.1
ESPORTSTMNT05/1440694,,LEC,2020-1,Red,,Red,ADC,Caps,G2 Esports,1962.0,1,6,2,10,20,13,276,41.52
ESPORTSTMNT05/1440694,,LEC,2020-1,Red,,Red,Support,Mikyx,G2 Esports,1962.0,1,0,2,15,20,13,38,30.76
ESPORTSTMNT05/1440694,,LEC,2020-1,Blue,,Blue,Team,,Origen,1962.0,0,13,20,26,13,20,1004,10.0
ESPORTSTMNT05/1440694,,LEC,2020-1,Red,,Red,Team,,G2 Esports,1962.0,1,20,13,46,20,13,979,18.0
6075-7570,,LPL,2020-1,Blue,,Blue,Top,Jinoo,EDward Gaming,1938.0,0,2,5,5,11,21,281,16.62
6075-7570,,LPL,2020-1,Blue,,Blue,Jungle,Jiejie,EDward Gaming,1938.0,0,1,3,7,11,21,147,16.94
6075-7570,,LPL,2020-1,Blue,,Blue,Middle,Scout,EDward Gaming,1938.0,0,2,4,4,11,21,274,15.48
6075-7570,,LPL,2020-1,Blue,,Blue,ADC,Hope,EDward Gaming,1938.0,0,3,4,5,11,21,273,20.46
6075-7570,,LPL,2020-1,Blue,,Blue,Support,Meiko,EDward Gaming,1938.0,0,3,5,4,11,21,41,12.82
6075-7570,,LPL,2020-1,Red,,Red,Top,GimGoon,FunPlus Phoenix,1938.0,1,2,2,9,21,11,203,26.06
6075-7570,,LPL,2020-1,Red,,Red,Jungle,Tian,FunPlus Phoenix,1938.0,1,7,2,10,21,11,161,42.22
6075-7570,,LPL,2020-1,Red,,Red,Middle,Doinb,FunPlus Phoenix,1938.0,1,3,3,14,21,11,250,41.0
6075-7570,,LPL,2020-1,Red,,Red,ADC,Lwx,FunPlus Phoenix,1938.0,1,7,1,10,21,11,342,46.84
6075-7570,,LPL,2020-1,Red,,Red,Support,Crisp,FunPlus Phoenix,1938.0,1,2,3,15,21,11,39,35.78
6075-7570,,LPL,2020-1,Blue,,Blue,Team,,EDward Gaming,1938.0,0,11,21,25,11,21,1016,4.0
6075-7570,,LPL,2020-1,Red,,Red,Team,,FunPlus Phoenix,1938.0,1,21,11,58,21,11,995,22.0
ESPORTSTMNT03/1341012,,CBLOL,2020-1,Blue,,Blue,Top,Tyrin,FURIA Uppercut,1785.0,1,3,3,8,19,4,174,25.48
ESPORTSTMNT03/1341012,,CBLOL,2020-1,Blue,,Blue,Jungle,Minerva,FURIA Uppercut,1785.0,1,4,0,11,19,4,186,39.72
ESPORTSTMNT03/1341012,,CBLOL,2020-1,Blue,,Blue,Middle,Anyyy,FURIA Uppercut,1785.0,1,3,0,14,19,4,222,43.44
ESPORTSTMNT03/1341012,,CBLOL,2020-1,Blue,,Blue,ADC,Alternative,FURIA Uppercut,1785.0,1,7,0,10,19,4,54,42.08
ESPORTSTMNT03/1341012,,CBLOL,2020-1,Blue,,Blue,Support,Damage,FURIA Uppercut,1785.0,1,2,1,12,19,4,162,34.24
ESPORTSTMNT03/1341012,,CBLOL,2020-1,Red,,Red,Top,Parang,KaBuM! e-Sports,1785.0,0,2,6,2,4,19,172,7.439999999999999
ESPORTSTMNT03/1341012,,CBLOL,2020-1,Red,,Red,Jungle,Wiz,KaBuM! e-Sports,1785.0,0,1,4,2,4,19,142,5.84
ESPORTSTMNT03/1341012,,CBLOL,2020-1,Red,,Red,Middle,Tutsz,KaBuM! e-Sports,1785.0,0,0,1,2,4,19,221,7.42
ESPORTSTMNT03/1341012,,CBLOL,2020-1,Red,,Red,ADC,Disave,KaBuM! e-Sports,1785.0,0,1,5,1,4,19,245,4.9
ESPORTSTMNT03/1341012,,CBLOL,2020-1,Red,,Red,Support,Ceos,KaBuM! e-Sports,1785.0,0,0,3,2,4,19,30,1.6
ESPORTSTMNT03/1341012,,CBLOL,2020-1,Blue,,Blue,Team,,FURIA Uppercut,1785.0,1,19,4,55,19,4,798,26.0
ESPORTSTMNT03/1341012,,CBLOL,2020-1,Red,,Red,Team,,KaBuM! e-Sports,1785.0,0,4,19,9,4,19,810,6.0
ESPORTSTMNT03/1341029,,CBLOL,2020-1,Blue,,Blue,Top,WooFe,Flamengo eSports,2177.0,0,3,1,6,11,14,255,25.1
ESPORTSTMNT03/1341029,,CBLOL,2020-1,Blue,,Blue,Jungle,Ranger,Flamengo eSports,2177.0,0,0,4,9,11,14,181,17.62
ESPORTSTMNT03/1341029,,CBLOL,2020-1,Blue,,Blue,Middle,Goku,Flamengo eSports,2177.0,0,3,4,6,11,14,259,22.18
ESPORTSTMNT03/1341029,,CBLOL,2020-1,Blue,,Blue,ADC,Absolut,Flamengo eSports,2177.0,0,3,2,7,11,14,312,27.24
ESPORTSTMNT03/1341029,,CBLOL,2020-1,Blue,,Blue,Support,JoJo,Flamengo eSports,2177.0,0,2,3,6,11,14,34,15.68
ESPORTSTMNT03/1341029,,CBLOL,2020-1,Red,,Red,Top,Yang,paiN Gaming,2177.0,1,2,1,8,14,11,236,25.72
ESPORTSTMNT03/1341029,,CBLOL,2020-1,Red,,Red,Jungle,SeongHwan,paiN Gaming,2177.0,1,2,2,8,14,11,172,23.44
ESPORTSTMNT03/1341029,,CBLOL,2020-1,Red,,Red,Middle,tinowns,paiN Gaming,2177.0,1,6,2,7,14,11,318,36.36
ESPORTSTMNT03/1341029,,CBLOL,2020-1,Red,,Red,ADC,brTT,paiN Gaming,2177.0,1,4,2,9,14,11,295,33.9
ESPORTSTMNT03/1341029,,CBLOL,2020-1,Red,,Red,Support,Key,paiN Gaming,2177.0,1,0,4,10,14,11,41,16.82
ESPORTSTMNT03/1341029,,CBLOL,2020-1,Blue,,Blue,Team,,Flamengo eSports,2177.0,0,11,14,34,11,14,1041,17.0
ESPORTSTMNT03/1341029,,CBLOL,2020-1,Red,,Red,Team,,paiN Gaming,2177.0,1,14,11,42,14,11,1062,13.0
6076-7571,,LPL,2020-1,Blue,,Blue,Top,TheShy,Invictus Gaming,2158.0,0,3,8,1,10,21,271,8.42
6076-7571,,LPL,2020-1,Blue,,Blue,Jungle,Leyan,Invictus Gaming,2158.0,0,1,3,4,10,21,165,11.3
6076-7571,,LPL,2020-1,Blue,,Blue,Middle,Rookie,Invictus Gaming,2158.0,0,0,3,6,10,21,279,14.58
6076-7571,,LPL,2020-1,Blue,,Blue,ADC,Puff,Invictus Gaming,2158.0,0,5,3,4,10,21,362,27.24
6076-7571,,LPL,2020-1,Blue,,Blue,Support,Southwind,Invictus Gaming,2158.0,0,1,4,7,10,21,41,13.82
6076-7571,,LPL,2020-1,Red,,Red,Top,Kingen,Bilibili Gaming,2158.0,1,6,3,8,21,10,182,34.64
6076-7571,,LPL,2020-1,Red,,Red,Jungle,Meteor,Bilibili Gaming,2158.0,1,1,2,13,21,10,170,32.4
6076-7571,,LPL,2020-1,Red,,Red,Middle,FoFo,Bilibili Gaming,2158.0,1,5,1,10,21,10,323,40.46
6076-7571,,LPL,2020-1,Red,,Red,ADC,Jinjiao,Bilibili Gaming,2158.0,1,8,0,8,21,10,374,47.48
6076-7571,,LPL,2020-1,Red,,Red,Support,XinMo,Bilibili Gaming,2158.0,1,1,4,9,21,10,30,17.6
6076-7571,,LPL,2020-1,Blue,,Blue,Team,,Invictus Gaming,2158.0,0,10,21,22,10,21,1118,14.0
6076-7571,,LPL,2020-1,Red,,Red,Team,,Bilibili Gaming,2158.0,1,21,10,48,21,10,1079,17.0
ESPORTSTMNT05/1440699,,LCS,2020-1,Blue,,Blue,Top,Solo,FlyQuest,2856.0,0,5,4,11,23,23,386,42.72
ESPORTSTMNT05/1440699,,LCS,2020-1,Blue,,Blue,Jungle,Santorin,FlyQuest,2856.0,0,1,3,16,23,23,190,37.8
ESPORTSTMNT05/1440699,,LCS,2020-1,Blue,,Blue,Middle,PowerOfEvil,FlyQuest,2856.0,0,9,5,8,23,23,421,46.42
ESPORTSTMNT05/1440699,,LCS,2020-1,Blue,,Blue,ADC,WildTurtle,FlyQuest,2856.0,0,8,6,7,23,23,392,39.84
ESPORTSTMNT05/1440699,,LCS,2020-1,Blue,,Blue,Support,IgNar,FlyQuest,2856.0,0,0,5,21,23,23,52,40.04
ESPORTSTMNT05/1440699,,LCS,2020-1,Red,,Red,Top,Broken Blade,Team SoloMid,2856.0,1,5,4,9,23,23,311,35.22
ESPORTSTMNT05/1440699,,LCS,2020-1,Red,,Red,Jungle,Dardoch,Team SoloMid,2856.0,1,2,6,10,23,23,188,23.76
ESPORTSTMNT05/1440699,,LCS,2020-1,Red,,Red,Middle,Bjergsen,Team SoloMid,2856.0,1,9,4,6,23,23,403,43.06
ESPORTSTMNT05/1440699,,LCS,2020-1,Red,,Red,ADC,Kobbe,Team SoloMid,2856.0,1,6,3,6,23,23,412,35.24
ESPORTSTMNT05/1440699,,LCS,2020-1,Red,,Red,Support,Biofrost,Team SoloMid,2856.0,1,1,6,12,23,23,46,23.92
ESPORTSTMNT05/1440699,,LCS,2020-1,Blue,,Blue,Team,,FlyQuest,2856.0,0,23,23,63,23,23,1441,14.0
ESPORTSTMNT05/1440699,,LCS,2020-1,Red,,Red,Team,,Team SoloMid,2856.0,1,23,23,43,23,23,1360,28.0
6076-7572,,LPL,2020-1,Blue,,Blue,Top,TheShy,Invictus Gaming,2109.0,1,7,3,9,23,18,313,42.26
6076-7572,,LPL,2020-1,Blue,,Blue,Jungle,Leyan,Invictus Gaming,2109.0,1,3,4,12,23,18,186,34.72
6076-7572,,LPL,2020-1,Blue,,Blue,Middle,Rookie,Invictus Gaming,2109.0,1,5,2,10,23,18,255,38.1
6076-7572,,LPL,2020-1,Blue,,Blue,ADC,Puff,Invictus Gaming,2109.0,1,6,4,9,23,18,317,38.34
6076-7572,,LPL,2020-1,Blue,,Blue,Support,Southwind,Invictus Gaming,2109.0,1,2,5,11,23,18,36,25.72
6076-7572,,LPL,2020-1,Red,,Red,Top,Kingen,Bilibili Gaming,2109.0,0,2,8,4,18,23,157,9.14
6076-7572,,LPL,2020-1,Red,,Red,Jungle,Meteor,Bilibili Gaming,2109.0,0,8,3,4,18,23,198,32.96
6076-7572,,LPL,2020-1,Red,,Red,Middle,FoFo,Bilibili Gaming,2109.0,0,5,1,7,18,23,277,33.54
6076-7572,,LPL,2020-1,Red,,Red,ADC,Jinjiao,Bilibili Gaming,2109.0,0,1,4,7,18,23,331,19.62
6076-7572,,LPL,2020-1,Red,,Red,Support,XinMo,Bilibili Gaming,2109.0,0,2,7,9,18,23,25,17.5
6076-7572,,LPL,2020-1,Blue,,Blue,Team,,Invictus Gaming,2109.0,1,23,18,51,23,18,1107,18.0
6076-7572,,LPL,2020-1,Red,,Red,Team,,Bilibili Gaming,2109.0,0,18,23,31,18,23,988,14.0
6076-7573,,LPL,2020-1,Blue,,Blue,Top,TheShy,Invictus Gaming,1488.0,1,2,2,7,20,4,171,21.42
6076-7573,,LPL,2020-1,Blue,,Blue,Jungle,Leyan,Invictus Gaming,1488.0,1,5,2,7,20,4,132,29.64
6076-7573,,LPL,2020-1,Blue,,Blue,Middle,Rookie,Invictus Gaming,1488.0,1,3,0,10,20,4,201,33.02
6076-7573,,LPL,2020-1,Blue,,Blue,ADC,Puff,Invictus Gaming,1488.0,1,10,0,4,20,4,254,45.08
6076-7573,,LPL,2020-1,Blue,,Blue,Support,Southwind,Invictus Gaming,1488.0,1,0,0,14,20,4,31,30.62
6076-7573,,LPL,2020-1,Red,,Red,Top,Kingen,Bilibili Gaming,1488.0,0,0,3,0,4,20,203,1.0600000000000005
6076-7573,,LPL,2020-1,Red,,Red,Jungle,Meteor,Bilibili Gaming,1488.0,0,0,3,3,4,20,122,5.44
6076-7573,,LPL,2020-1,Red,,Red,Middle,FoFo,Bilibili Gaming,1488.0,0,4,2,0,4,20,158,13.16
6076-7573,,LPL,2020-1,Red,,Red,ADC,Jinjiao,Bilibili Gaming,1488.0,0,0,4,1,4,20,165,1.3000000000000005
6076-7573,,LPL,2020-1,Red,,Red,Support,XinMo,Bilibili Gaming,1488.0,0,0,8,2,4,20,26,-3.48
6076-7573,,LPL,2020-1,Blue,,Blue,Team,,Invictus Gaming,1488.0,1,20,4,42,20,4,789,21.0
6076-7573,,LPL,2020-1,Red,,Red,Team,,Bilibili Gaming,1488.0,0,4,20,6,4,20,674,6.0
ESPORTSTMNT05/1440707,,LCS,2020-1,Blue,,Blue,Top,Solo,FlyQuest,2137.0,1,1,3,3,10,4,267,11.34
ESPORTSTMNT05/1440707,,LCS,2020-1,Blue,,Blue,Jungle,Santorin,FlyQuest,2137.0,1,0,0,7,10,4,170,17.4
ESPORTSTMNT05/1440707,,LCS,2020-1,Blue,,Blue,Middle,PowerOfEvil,FlyQuest,2137.0,1,5,1,3,10,4,351,27.02
ESPORTSTMNT05/1440707,,LCS,2020-1,Blue,,Blue,ADC,WildTurtle,FlyQuest,2137.0,1,4,0,1,10,4,346,20.92
ESPORTSTMNT05/1440707,,LCS,2020-1,Blue,,Blue,Support,IgNar,FlyQuest,2137.0,1,0,0,6,10,4,40,12.8
ESPORTSTMNT05/1440707,,LCS,2020-1,Red,,Red,Top,Broken Blade,Team SoloMid,2137.0,0,2,2,1,4,10,265,11.3
ESPORTSTMNT05/1440707,,LCS,2020-1,Red,,Red,Jungle,Dardoch,Team SoloMid,2137.0,0,0,3,3,4,10,123,5.46
ESPORTSTMNT05/1440707,,LCS,2020-1,Red,,Red,Middle,Bjergsen,Team SoloMid,2137.0,0,2,1,1,4,10,356,14.12
ESPORTSTMNT05/1440707,,LCS,2020-1,Red,,Red,ADC,Kobbe,Team SoloMid,2137.0,0,0,3,0,4,10,355,4.1000000000000005
ESPORTSTMNT05/1440707,,LCS,2020-1,Red,,Red,Support,Biofrost,Team SoloMid,2137.0,0,0,1,0,4,10,46,-0.07999999999999996
ESPORTSTMNT05/1440707,,LCS,2020-1,Blue,,Blue,Team,,FlyQuest,2137.0,1,10,4,20,10,4,1174,22.0
ESPORTSTMNT05/1440707,,LCS,2020-1,Red,,Red,Team,,Team SoloMid,2137.0,0,4,10,5,4,10,1145,10.0
ESPORTSTMNT05/1440708,,LCS,2020-1,Blue,,Blue,Top,Solo,FlyQuest,2656.0,1,5,1,9,20,10,352,39.04
ESPORTSTMNT05/1440708,,LCS,2020-1,Blue,,Blue,Jungle,Santorin,FlyQuest,2656.0,1,3,2,12,20,10,164,36.28
ESPORTSTMNT05/1440708,,LCS,2020-1,Blue,,Blue,Middle,PowerOfEvil,FlyQuest,2656.0,1,9,2,4,20,10,406,41.12000000000001
ESPORTSTMNT05/1440708,,LCS,2020-1,Blue,,Blue,ADC,WildTurtle,FlyQuest,2656.0,1,3,3,8,20,10,360,29.2
ESPORTSTMNT05/1440708,,LCS,2020-1,Blue,,Blue,Support,IgNar,FlyQuest,2656.0,1,0,2,11,20,10,39,22.78
ESPORTSTMNT05/1440708,,LCS,2020-1,Red,,Red,Top,Broken Blade,Team SoloMid,2656.0,0,5,5,3,10,20,355,23.1
ESPORTSTMNT05/1440708,,LCS,2020-1,Red,,Red,Jungle,Dardoch,Team SoloMid,2656.0,0,0,6,9,10,20,150,15.0
ESPORTSTMNT05/1440708,,LCS,2020-1,Red,,Red,Middle,Bjergsen,Team SoloMid,2656.0,0,2,1,5,10,20,336,21.72
ESPORTSTMNT05/1440708,,LCS,2020-1,Red,,Red,ADC,Kobbe,Team SoloMid,2656.0,0,3,3,4,10,20,427,22.54
ESPORTSTMNT05/1440708,,LCS,2020-1,Red,,Red,Support,Biofrost,Team SoloMid,2656.0,0,0,5,3,10,20,29,1.58
ESPORTSTMNT05/1440708,,LCS,2020-1,Blue,,Blue,Team,,FlyQuest,2656.0,1,20,10,44,20,10,1321,32.0
ESPORTSTMNT05/1440708,,LCS,2020-1,Red,,Red,Team,,Team SoloMid,2656.0,0,10,20,24,10,20,1297,10.0
ESPORTSTMNT05/1440709,,LCS,2020-1,Blue,,Blue,Top,Broken Blade,Team SoloMid,1477.0,1,5,3,7,18,6,215,30.3
ESPORTSTMNT05/1440709,,LCS,2020-1,Blue,,Blue,Jungle,Dardoch,Team SoloMid,1477.0,1,3,3,9,18,6,128,26.56
ESPORTSTMNT05/1440709,,LCS,2020-1,Blue,,Blue,Middle,Bjergsen,Team SoloMid,1477.0,1,8,0,1,18,6,203,30.06
ESPORTSTMNT05/1440709,,LCS,2020-1,Blue,,Blue,ADC,Kobbe,Team SoloMid,1477.0,1,2,0,3,18,6,249,16.98
ESPORTSTMNT05/1440709,,LCS,2020-1,Blue,,Blue,Support,Biofrost,Team SoloMid,1477.0,1,0,0,6,18,6,34,12.68
ESPORTSTMNT05/1440709,,LCS,2020-1,Red,,Red,Top,Solo,FlyQuest,1477.0,0,1,5,0,6,18,165,1.3000000000000005
ESPORTSTMNT05/1440709,,LCS,2020-1,Red,,Red,Jungle,Santorin,FlyQuest,1477.0,0,1,6,3,6,18,112,5.24
ESPORTSTMNT05/1440709,,LCS,2020-1,Red,,Red,Middle,PowerOfEvil,FlyQuest,1477.0,0,0,2,1,6,18,214,4.28
ESPORTSTMNT05/1440709,,LCS,2020-1,Red,,Red,ADC,WildTurtle,FlyQuest,1477.0,0,1,3,1,6,18,242,6.84
ESPORTSTMNT05/1440709,,LCS,2020-1,Red,,Red,Support,IgNar,FlyQuest,1477.0,0,3,2,2,6,18,30,11.6
ESPORTSTMNT05/1440709,,LCS,2020-1,Blue,,Blue,Team,,Team SoloMid,1477.0,1,18,6,26,18,6,829,25.0
ESPORTSTMNT05/1440709,,LCS,2020-1,Red,,Red,Team,,FlyQuest,1477.0,0,6,18,7,6,18,763,2.0
ESPORTSTMNT05/1430715,,LCS,2020-1,Blue,,Blue,Top,Solo,FlyQuest,1617.0,1,1,4,4,10,6,210,11.2
ESPORTSTMNT05/1430715,,LCS,2020-1,Blue,,Blue,Jungle,Santorin,FlyQuest,1617.0,1,3,0,5,10,6,173,22.46
ESPORTSTMNT05/1430715,,LCS,2020-1,Blue,,Blue,Middle,PowerOfEvil,FlyQuest,1617.0,1,3,0,6,10,6,279,26.58
ESPORTSTMNT05/1430715,,LCS,2020-1,Blue,,Blue,ADC,WildTurtle,FlyQuest,1617.0,1,3,1,5,10,6,279,23.58
ESPORTSTMNT05/1430715,,LCS,2020-1,Blue,,Blue,Support,IgNar,FlyQuest,1617.0,1,0,1,9,10,6,36,17.72
ESPORTSTMNT05/1430715,,LCS,2020-1,Red,,Red,Top,Broken Blade,Team SoloMid,1617.0,0,1,1,3,6,10,173,11.46
ESPORTSTMNT05/1430715,,LCS,2020-1,Red,,Red,Jungle,Dardoch,Team SoloMid,1617.0,0,1,5,4,6,10,124,8.48
ESPORTSTMNT05/1430715,,LCS,2020-1,Red,,Red,Middle,Bjergsen,Team SoloMid,1617.0,0,1,0,2,6,10,256,12.12
ESPORTSTMNT05/1430715,,LCS,2020-1,Red,,Red,ADC,Kobbe,Team SoloMid,1617.0,0,3,1,2,6,10,288,17.759999999999994
ESPORTSTMNT05/1430715,,LCS,2020-1,Red,,Red,Support,Biofrost,Team SoloMid,1617.0,0,0,3,3,6,10,35,3.7
ESPORTSTMNT05/1430715,,LCS,2020-1,Blue,,Blue,Team,,FlyQuest,1617.0,1,10,6,29,10,6,977,26.0
ESPORTSTMNT05/1430715,,LCS,2020-1,Red,,Red,Team,,Team SoloMid,1617.0,0,6,10,14,6,10,876,7.0
ESPORTSTMNT06/1190455,,TCL,2020-1,Blue,,Blue,Top,StarScreen,İstanbul Wildcats,2366.0,1,1,2,11,18,8,326,31.52
ESPORTSTMNT06/1190455,,TCL,2020-1,Blue,,Blue,Jungle,Ferret,İstanbul Wildcats,2366.0,1,3,1,13,18,8,186,39.72
ESPORTSTMNT06/1190455,,TCL,2020-1,Blue,,Blue,Middle,Serin,İstanbul Wildcats,2366.0,1,9,1,6,18,8,333,44.66
